2022-11-23	0.026905	0.003296	0.029945	-0.004735	6.532242	1380500.000000
2022-11-22	0.017512	0.005989	0.020825	-0.012535	4.178635	2046800.000000
2022-11-21	-0.003249	0.004641	0.019137	-0.002711	-0.777878	1583000.000000
2022-11-18	0.012357	0.014941	0.035621	0.004792	2.922043	1394800.000000
2022-11-17	-0.012905	-0.005963	-0.003667	-0.032929	-3.091583	1521100.000000
2022-11-16	0.000914	0.002718	0.016004	-0.000959	0.218857	1539900.000000
2022-11-15	0.027811	0.026353	0.045935	0.021500	6.476166	1799200.000000
2022-11-14	-0.013320	0.003106	0.006834	-0.012063	-3.143585	2775900.000000
2022-11-11	-0.007364	-0.001000	0.019440	-0.006847	-1.750854	1913100.000000
2022-11-10	0.076577	0.060104	0.108735	0.049327	16.911652	2699300.000000
2022-11-09	-0.015172	0.000007	0.007766	-0.012524	-3.402222	988200.000000
2022-11-08	0.018295	0.015033	0.036602	0.006950	4.028946	1273800.000000
2022-11-07	0.023771	0.011547	0.032234	0.002807	5.113297	1343100.000000
2022-11-04	-0.004420	0.020683	0.023182	-0.014122	-0.955017	1774000.000000
2022-11-03	0.006768	-0.010292	0.024888	-0.012762	1.452423	1767600.000000
2022-11-02	-0.040262	0.006208	0.008086	-0.036589	-9.002975	1777100.000000
2022-11-01	-0.001111	0.014203	0.016660	-0.010857	-0.248703	2148900.000000
2022-10-31	-0.005304	0.000648	0.014467	-0.003840	-1.193756	1666000.000000
2022-10-28	0.019743	0.005134	0.031323	0.004137	4.357224	1469300.000000
2022-10-27	0.004391	0.011232	0.021790	0.007136	0.964951	1755000.000000
2022-10-26	0.003088	0.001801	0.015541	-0.016779	0.676483	2100300.000000
2022-10-25	0.036089	0.063732	0.081090	0.036488	7.630142	2812500.000000
2022-10-24	0.022664	0.011319	0.039712	0.003677	4.685516	2003700.000000
2022-10-21	0.032800	-0.003318	0.038745	-0.005816	6.565689	2082600.000000
2022-10-20	-0.029048	0.000810	0.012791	-0.030912	-5.988708	1704800.000000
2022-10-19	-0.025349	-0.007115	-0.001063	-0.029334	-5.361984	1046500.000000
2022-10-18	0.016785	0.033633	0.051948	0.015800	3.491760	1270700.000000
2022-10-17	0.036787	0.024761	0.047387	0.024761	7.381439	1304500.000000
2022-10-14	-0.019350	0.010356	0.022623	-0.015400	-3.959320	1181000.000000
2022-10-13	0.020694	-0.011637	0.033060	-0.026053	4.148331	1797200.000000
2022-10-12	-0.014669	0.012794	0.014318	-0.011635	-2.984406	1399100.000000
2022-10-11	-0.006268	-0.002640	0.018657	-0.011529	-1.283295	1228300.000000
2022-10-10	0.000973	0.003024	0.014416	-0.020982	0.198944	1621700.000000
2022-10-07	-0.051529	-0.008966	-0.003911	-0.053762	-11.111938	1198900.000000
2022-10-06	-0.002760	0.004901	0.019653	-0.001805	-0.596878	1178100.000000
2022-10-05	-0.009749	-0.008147	0.006140	-0.008147	-2.128876	1363200.000000
2022-10-04	0.023929	0.018729	0.038141	0.016009	5.103333	1704400.000000
2022-10-03	0.047033	0.015485	0.060751	0.014552	9.579956	1606400.000000
2022-09-30	-0.014867	0.007981	0.019299	-0.010591	-3.073944	1512200.000000
2022-09-29	-0.024546	-0.003409	-0.001475	-0.026621	-5.202820	1100800.000000
2022-09-28	0.021624	0.020262	0.032360	0.003393	4.486557	1579500.000000
2022-09-27	-0.002105	0.016816	0.023068	-0.009012	-0.437714	1538200.000000
2022-09-26	-0.010510	0.004415	0.010459	-0.015621	-2.208466	1783300.000000
2022-09-23	0.015237	-0.002410	0.028851	-0.002748	3.153534	1610600.000000
2022-09-22	-0.027076	-0.004741	-0.001075	-0.023733	-5.759903	2213900.000000
2022-09-21	-0.022803	0.011012	0.015882	-0.018525	-4.964066	1197100.000000
2022-09-20	-0.019491	-0.009099	-0.006756	-0.022296	-4.327393	1188000.000000
2022-09-19	0.007312	0.002048	0.014072	0.000733	1.611572	1159800.000000
2022-09-16	-0.010318	-0.013500	0.002081	-0.013500	-2.297989	2410700.000000
2022-09-15	-0.008767	0.005848	0.023072	-0.005102	-1.969711	1100000.000000
2022-09-14	-0.021701	0.001741	0.003265	-0.025212	-4.983963	1360900.000000
2022-09-13	-0.049842	-0.023074	-0.020551	-0.047360	-12.047058	1084200.000000
2022-09-12	0.010901	0.011832	0.023919	0.007943	2.606369	1477800.000000
2022-09-09	-0.001786	0.006978	0.011821	-0.000078	-0.427750	1318300.000000
2022-09-08	0.008925	-0.002779	0.015670	-0.008086	2.118927	1179700.000000
2022-09-07	0.044969	0.010594	0.050692	0.004608	10.216614	1434500.000000
2022-09-06	-0.014797	0.008216	0.009301	-0.011861	-3.412170	1303000.000000
2022-09-02	-0.002238	0.017858	0.022228	-0.001179	-0.517303	1199100.000000
2022-09-01	0.000991	0.000850	0.010898	-0.003524	0.228821	1575000.000000
2022-08-31	-0.012340	0.017715	0.018014	-0.007352	-2.884933	1742500.000000
2022-08-30	0.004231	0.013515	0.023094	0.006943	0.984863	1343600.000000
2022-08-29	-0.007170	-0.002751	0.008082	-0.012091	-1.681213	1255700.000000
2022-08-26	-0.036110	0.007156	0.007156	-0.031773	-8.784119	1184000.000000
2022-08-25	0.020874	0.012736	0.026627	0.007449	4.974014	825300.000000
2022-08-24	0.006090	0.005984	0.024689	0.001171	1.442459	1464200.000000
2022-08-23	-0.013916	-0.003436	0.002768	-0.013470	-3.342529	1241300.000000
2022-08-22	-0.012838	-0.007476	0.005019	-0.011832	-3.123688	1065400.000000
2022-08-19	-0.017633	0.001268	0.004821	-0.014277	-4.367188	939900.000000
2022-08-18	-0.007574	0.004984	0.009592	-0.008519	-1.890121	1262600.000000
2022-08-17	-0.018730	-0.007745	-0.000746	-0.016828	-4.763641	1419500.000000
2022-08-16	-0.004158	-0.000163	0.013815	-0.001064	-1.061920	1369200.000000
2022-08-15	0.022773	0.009791	0.034300	0.006547	5.686630	1333600.000000
2022-08-12	0.031231	0.012254	0.039965	0.010396	7.562302	1479100.000000
2022-08-11	0.001026	0.017964	0.022511	0.000890	0.248108	1624800.000000
2022-08-10	0.048976	0.031566	0.072069	0.028487	11.293854	2464800.000000
2022-08-09	-0.033806	0.003355	0.006413	-0.027190	-8.068466	2056700.000000
2022-08-08	0.014383	0.019189	0.032407	0.014599	3.384186	1518600.000000
2022-08-05	-0.024723	-0.005138	-0.001781	-0.022879	-5.964493	1955100.000000
2022-08-04	0.015753	0.008681	0.030533	0.008681	3.741440	1016700.000000
2022-08-03	-0.017610	0.004237	0.006057	-0.016320	-4.257507	1887400.000000
2022-08-02	0.002139	0.011774	0.017079	-0.007460	0.516068	1980000.000000
2022-08-01	0.004753	0.001132	0.015125	-0.005324	1.141296	2162200.000000
2022-07-29	-0.004526	0.007463	0.020066	0.001161	-1.091675	1974000.000000
2022-07-28	0.047722	0.002677	0.066878	0.001287	10.986176	2498400.000000
2022-07-27	-0.087774	-0.103718	-0.075624	-0.125314	-22.151001	7253600.000000
2022-07-26	-0.018223	-0.000191	0.000898	-0.017542	-4.684280	1366300.000000
2022-07-25	0.000000	0.002960	0.010857	-0.004976	0.000000	1194600.000000
2022-07-22	0.009431	0.015718	0.033743	0.008689	2.401688	1496900.000000
2022-07-21	0.028293	0.011384	0.038157	0.008396	7.006546	1087000.000000
2022-07-20	0.008284	0.010764	0.020006	0.002336	2.034500	1062800.000000
2022-07-19	0.017389	0.019890	0.027346	0.006800	4.197968	1034900.000000
2022-07-18	-0.009447	0.009844	0.013865	-0.006733	-2.302444	1269600.000000
2022-07-15	0.004623	0.024859	0.026673	0.005032	1.121445	1109600.000000
2022-07-14	-0.005209	-0.006519	0.005332	-0.013449	-1.270309	1098300.000000
2022-07-13	-0.003407	-0.019181	0.007669	-0.027885	-0.833633	1308500.000000
2022-07-12	0.019011	0.020622	0.050189	0.014500	4.565155	1691000.000000
2022-07-11	0.015402	-0.001040	0.030378	-0.002013	3.642242	1214200.000000
2022-07-08	-0.005011	0.003463	0.008344	-0.006382	-1.190933	923500.000000
2022-07-07	-0.013389	-0.000466	0.020165	-0.007025	-3.225388	1528300.000000
2022-07-06	0.002105	0.010166	0.027637	-0.000109	0.506134	1817700.000000
2022-07-05	0.029758	-0.001924	0.039456	-0.010620	6.947006	2331100.000000
2022-07-01	0.050556	0.012534	0.059740	0.009744	11.234299	2295800.000000
2022-06-30	-0.006655	-0.006255	0.000843	-0.030167	-1.500000	1548400.000000
2022-06-29	0.009404	-0.004433	0.013479	-0.009941	2.100006	1266800.000000
2022-06-28	-0.016948	0.008496	0.018533	-0.019150	-3.850006	1143300.000000
2022-06-27	-0.017686	-0.003849	-0.000173	-0.021924	-4.089996	1633400.000000
2022-06-24	0.028280	0.009382	0.030104	0.004936	6.360001	2744300.000000
2022-06-23	0.016682	0.003888	0.018626	-0.003210	3.690002	2481900.000000
2022-06-22	0.004769	-0.022803	0.015444	-0.023348	1.050003	2370500.000000
2022-06-21	-0.011850	-0.004892	0.006149	-0.024956	-2.639999	2509400.000000
2022-06-17	0.017538	-0.001781	0.033478	-0.021603	3.839996	2627900.000000
2022-06-16	-0.043845	-0.024892	-0.022577	-0.056203	-10.040009	1553000.000000
2022-06-15	-0.002135	0.009761	0.017561	-0.022137	-0.489990	1580200.000000
2022-06-14	-0.035231	-0.003952	0.005634	-0.045909	-8.380005	1539000.000000
2022-06-13	-0.038639	-0.024129	-0.008771	-0.043610	-9.559998	1635600.000000
2022-06-10	-0.055613	-0.014733	-0.014085	-0.056376	-14.569992	1513800.000000
2022-06-09	-0.022717	-0.002910	0.021523	-0.023165	-6.089996	1593100.000000
2022-06-08	-0.033005	-0.007972	-0.005266	-0.037153	-9.150024	1154600.000000
2022-06-07	0.007999	-0.010544	0.011926	-0.013017	2.200012	1293200.000000
2022-06-06	0.022873	0.000409	0.026071	-0.002603	6.149994	1220000.000000
2022-06-03	-0.002263	-0.009982	0.014620	-0.011429	-0.609985	1395800.000000
2022-06-02	0.015947	0.004863	0.017002	-0.000716	4.229980	2271600.000000
2022-06-01	-0.010372	0.007760	0.007760	-0.017199	-2.779999	1202100.000000
2022-05-31	-0.030071	-0.013172	-0.013172	-0.041071	-8.309998	4118300.000000
2022-05-27	0.016105	0.007832	0.016215	0.001986	4.380005	1180100.000000
2022-05-26	0.025837	0.019425	0.034513	0.004828	6.850006	1363900.000000
2022-05-25	0.028993	-0.001708	0.030312	-0.007336	7.470001	1420800.000000
2022-05-24	-0.006248	0.000463	0.002893	-0.019555	-1.619995	1450700.000000
2022-05-23	0.005117	0.010312	0.014925	-0.002249	1.319977	1290300.000000
2022-05-20	-0.005475	0.004395	0.011335	-0.035432	-1.419983	2576100.000000
2022-05-19	0.001197	-0.005095	0.016444	-0.015054	0.309998	1690300.000000
2022-05-18	-0.035653	-0.008330	-0.002449	-0.039376	-9.577820	1526900.000000
2022-05-17	-0.007775	0.016832	0.021079	-0.015081	-2.105133	1603800.000000
2022-05-16	-0.007171	-0.007622	0.007377	-0.027057	-1.955444	1278700.000000
2022-05-13	-0.004408	0.006405	0.014620	-0.012470	-1.207245	1501600.000000
2022-05-12	0.037292	-0.006205	0.041853	-0.011582	9.847198	2637500.000000
2022-05-11	-0.006382	-0.001484	0.021507	-0.007430	-1.696045	1376500.000000
2022-05-10	-0.038271	0.008468	0.013281	-0.040350	-10.575531	2208700.000000
2022-05-09	0.013132	-0.010113	0.029667	-0.011836	3.581696	2280300.000000
2022-05-06	-0.012890	-0.001955	-0.001955	-0.029568	-3.561737	1758600.000000
2022-05-05	-0.019750	-0.006269	0.001003	-0.029329	-5.567108	2130000.000000
2022-05-04	0.048855	0.006298	0.053591	0.005442	13.129608	2059100.000000
2022-05-03	0.002195	0.001235	0.010893	-0.008349	0.588623	2007000.000000
2022-05-02	-0.022476	-0.001913	0.014127	-0.030674	-6.165710	2870700.000000
2022-04-29	-0.022573	-0.002245	0.015464	-0.024086	-6.335327	3099500.000000
2022-04-28	0.006908	0.015303	0.021402	-0.008877	1.925537	2367100.000000
2022-04-27	0.029517	0.007376	0.048928	0.006305	7.991486	3950200.000000
2022-04-26	0.094146	0.086213	0.115148	0.076271	23.296051	5011900.000000
2022-04-25	0.012657	0.003175	0.016353	-0.014954	3.092834	1738500.000000
2022-04-22	-0.026589	0.000484	0.000484	-0.025450	-6.674545	1426500.000000
2022-04-21	-0.005848	0.015385	0.023464	-0.004654	-1.476578	1408400.000000
2022-04-20	0.003330	0.013362	0.027826	-0.002571	0.838058	1705500.000000
2022-04-19	0.024698	0.004270	0.033586	0.004270	6.065948	1275500.000000
2022-04-18	-0.026611	-0.010129	0.001048	-0.027488	-6.714432	1389300.000000
2022-04-14	-0.021285	0.007902	0.013410	-0.019600	-5.487305	1246800.000000
2022-04-13	0.005643	-0.002404	0.013121	-0.008294	1.446625	1282300.000000
2022-04-12	-0.015894	0.009571	0.018055	-0.017876	-4.140381	857600.000000
2022-04-11	-0.010085	-0.004068	0.004976	-0.009198	-2.653870	995900.000000
2022-04-08	-0.000265	0.006761	0.013485	-0.003117	-0.069824	1131300.000000
2022-04-07	0.004569	-0.002912	0.008346	-0.014095	1.197235	1559400.000000
2022-04-06	0.018064	-0.005688	0.024385	-0.011943	4.649231	1671300.000000
2022-04-05	-0.004131	-0.000625	0.014969	-0.006545	-1.067535	1603300.000000
2022-04-04	0.015007	-0.003143	0.017515	-0.009034	3.821136	1587500.000000
2022-04-01	0.022394	0.009303	0.025404	0.002396	5.577103	1378300.000000
2022-03-31	-0.013399	0.004059	0.012180	-0.011114	-3.382172	1816700.000000
2022-03-30	-0.024446	-0.006766	-0.002476	-0.025355	-6.325363	1157500.000000
2022-03-29	0.034999	0.036196	0.057716	0.025276	8.749741	1904000.000000
2022-03-28	0.021900	0.003665	0.024430	-0.002180	5.357590	1282100.000000
2022-03-25	-0.018885	-0.000251	0.005765	-0.019621	-4.709076	1143300.000000
2022-03-24	0.009247	0.005635	0.011909	-0.001893	2.284698	1369800.000000
2022-03-23	-0.010113	-0.004695	0.000673	-0.011186	-2.524155	1276500.000000
2022-03-22	0.017696	0.025435	0.028126	0.013447	4.339935	1400300.000000
2022-03-21	-0.022701	0.001001	0.003711	-0.027132	-5.696793	1135900.000000
2022-03-18	0.016201	0.004786	0.023009	-0.008374	4.000732	2068300.000000
2022-03-17	0.012849	-0.005354	0.015236	-0.009537	3.132736	1409000.000000
2022-03-16	0.008002	0.012817	0.031918	-0.009177	1.935532	1651100.000000
2022-03-15	0.020242	0.011174	0.031209	0.009234	4.798874	1757500.000000
2022-03-14	0.017295	0.007766	0.028405	0.001544	4.030670	1340700.000000
2022-03-11	-0.016670	0.004257	0.008983	-0.015532	-3.950851	1269900.000000
2022-03-10	-0.017211	-0.011493	-0.007097	-0.021984	-4.150391	1672300.000000
2022-03-09	0.007755	0.011217	0.021915	-0.005373	1.855698	1887100.000000
2022-03-08	-0.012760	0.000253	0.023480	-0.025532	-3.092819	2049100.000000
2022-03-07	-0.060118	-0.001717	0.002355	-0.058135	-15.504089	2197700.000000
2022-03-04	0.001744	-0.007706	0.005074	-0.015241	0.448944	1643700.000000
2022-03-03	-0.008378	0.012331	0.016606	-0.013091	-2.174957	997900.000000
2022-03-02	0.018354	0.004356	0.024478	0.002512	4.679169	1449300.000000
2022-03-01	-0.028883	-0.003817	0.003573	-0.032653	-7.582458	2311200.000000
2022-02-28	-0.015490	-0.007209	0.000553	-0.021835	-4.130402	2315000.000000
2022-02-25	0.034567	0.007011	0.037429	0.005497	8.909332	1423800.000000
2022-02-24	-0.001773	-0.018129	0.005341	-0.026224	-0.457855	2010200.000000
2022-02-23	-0.008334	0.009714	0.014322	-0.004689	-2.169922	2101400.000000
2022-02-22	-0.024210	-0.003639	-0.000416	-0.028860	-6.460022	2088600.000000
2022-02-18	0.003181	0.006411	0.020697	0.001411	0.846100	1317400.000000
2022-02-17	-0.019844	-0.000441	0.006228	-0.018093	-5.385010	946100.000000
2022-02-16	0.003903	0.005717	0.010119	-0.012706	1.055084	924000.000000
2022-02-15	0.004030	0.020467	0.021618	0.003752	1.084961	1166900.000000
2022-02-14	-0.009594	0.006263	0.010346	-0.009777	-2.607880	1074700.000000
2022-02-11	-0.024399	0.001091	0.004644	-0.023098	-6.798431	1265100.000000
2022-02-10	-0.023341	-0.007414	0.000438	-0.023783	-6.659058	1215200.000000
2022-02-09	0.024851	0.016606	0.036364	0.016462	6.917877	1086400.000000
2022-02-08	0.001612	0.007810	0.011049	0.000182	0.447937	1125900.000000
2022-02-07	-0.008909	0.006142	0.008032	-0.004307	-2.498413	1474900.000000
2022-02-04	-0.021193	-0.001674	-0.001394	-0.020557	-6.071777	1459700.000000
2022-02-03	-0.022051	-0.004948	0.003825	-0.018977	-6.460052	998800.000000
2022-02-02	0.004197	0.006735	0.013762	-0.005365	1.224335	1190100.000000
2022-02-01	0.022966	0.012428	0.031959	-0.001738	6.549591	2221000.000000
2022-01-31	-0.004136	0.002200	0.008834	-0.011070	-1.184509	2498700.000000
2022-01-28	0.015997	0.001841	0.021248	-0.028670	4.509064	2316800.000000
2022-01-27	-0.032724	-0.003833	0.012159	-0.039763	-9.535736	3374500.000000
2022-01-26	-0.005132	0.007170	0.024207	-0.004028	-1.503021	3524100.000000
2022-01-25	-0.014270	-0.008851	0.006091	-0.022279	-4.240265	2908000.000000
2022-01-24	0.019361	-0.014567	0.027938	-0.022629	5.643768	2987300.000000
2022-01-21	-0.016159	0.004644	0.018786	-0.011894	-4.787781	2124900.000000
2022-01-20	-0.020178	0.009704	0.017145	-0.018638	-6.101654	1501300.000000
2022-01-19	-0.007935	0.006088	0.014421	-0.004050	-2.418762	1859800.000000
2022-01-18	-0.007262	-0.020597	-0.000274	-0.030140	-2.229614	2738200.000000
2022-01-14	-0.028136	-0.017988	-0.007827	-0.037740	-8.888763	2622700.000000
2022-01-13	-0.013060	0.006675	0.013735	-0.010820	-4.180573	1064300.000000
2022-01-12	-0.008968	0.007276	0.009319	-0.011455	-2.896545	1191400.000000
2022-01-11	0.003712	0.005017	0.008901	-0.011608	1.194458	1063600.000000
2022-01-10	0.000247	0.001784	0.005390	-0.014472	0.079620	1603700.000000
2022-01-07	-0.030999	0.002957	0.003499	-0.028095	-10.292206	1325500.000000
2022-01-06	-0.008295	0.003180	0.007989	-0.005810	-2.777130	947100.000000
2022-01-05	0.001877	0.007068	0.025143	-0.000533	0.627136	1182500.000000
2022-01-04	-0.010026	-0.009576	0.000378	-0.015264	-3.384308	1707700.000000
2022-01-03	-0.037029	-0.005854	-0.000406	-0.043283	-12.979736	1484100.000000
2021-12-31	0.005138	0.002379	0.012988	0.001432	1.791718	852100.000000
2021-12-30	-0.002846	0.006617	0.012621	0.000098	-0.995392	410700.000000
2021-12-29	0.008496	0.002827	0.016092	0.002770	2.946320	484700.000000
2021-12-28	0.008248	0.010895	0.016622	0.006185	2.836823	601200.000000
2021-12-27	0.021189	0.007257	0.028841	0.007257	7.136841	842000.000000
2021-12-23	-0.001004	0.004051	0.014758	0.001797	-0.338409	785600.000000
2021-12-22	0.012646	0.003172	0.018821	0.002181	4.210449	454100.000000
2021-12-21	-0.003575	0.007906	0.015448	-0.004783	-1.194489	1045100.000000
2021-12-20	-0.013952	-0.003708	-0.002557	-0.029116	-4.728027	1153600.000000
2021-12-17	-0.022426	0.000057	0.000057	-0.022964	-7.773895	2325600.000000
2021-12-16	0.007551	0.009934	0.016503	0.004353	2.597931	944500.000000
2021-12-15	0.008402	-0.006992	0.013261	-0.009015	2.866699	1413500.000000
2021-12-14	-0.009364	0.005660	0.005660	-0.012603	-3.225037	918800.000000
2021-12-13	-0.001328	0.005543	0.010704	-0.004838	-0.457855	1007900.000000
2021-12-10	0.007532	0.012065	0.017061	0.004410	2.578033	659700.000000
2021-12-09	0.004821	0.009547	0.019586	0.007286	1.642365	668300.000000
2021-12-08	0.001317	0.006790	0.011434	-0.003263	0.447937	841200.000000
2021-12-07	0.001876	0.014922	0.018456	0.004526	0.636993	1261500.000000
2021-12-06	-0.003709	0.013153	0.013417	-0.002867	-1.264099	1123600.000000
2021-12-03	0.008037	0.006093	0.026442	-0.003578	2.717377	1794700.000000
2021-12-02	0.026348	0.007012	0.040980	0.004067	8.679657	1482400.000000
2021-12-01	-0.000875	0.011195	0.030212	0.003400	-0.288635	1813400.000000
2021-11-30	-0.009094	0.000617	0.014411	-0.010022	-3.025940	2644800.000000
2021-11-29	0.033962	0.010983	0.041809	0.005607	10.929260	1629500.000000
2021-11-26	-0.014389	-0.007913	0.006819	-0.010731	-4.698181	1030600.000000
2021-11-24	0.001618	0.003141	0.007926	0.000809	0.527527	907200.000000
2021-11-23	-0.007034	0.002177	0.009030	-0.006688	-2.309265	1024700.000000
2021-11-22	-0.007344	0.005974	0.014501	-0.002855	-2.428711	971800.000000
2021-11-19	0.004566	0.008228	0.016885	0.000331	1.503021	1355800.000000
2021-11-18	-0.005622	0.006970	0.013343	-0.002092	-1.861359	1126100.000000
2021-11-17	-0.016182	0.004493	0.011684	-0.010574	-5.445679	1131600.000000
2021-11-16	0.017395	0.007908	0.028133	0.006396	5.753723	1334500.000000
2021-11-15	0.004375	0.002904	0.011164	-0.004444	1.440948	852200.000000
2021-11-12	0.016564	0.009546	0.023283	0.006305	5.366119	1212700.000000
2021-11-11	0.004282	0.004259	0.010955	0.001314	1.381287	620600.000000
2021-11-10	0.001728	0.004007	0.011367	0.004007	0.556519	973200.000000
2021-11-09	0.010131	0.005741	0.018351	0.001788	3.229645	781000.000000
2021-11-08	0.005548	0.010374	0.017187	0.007535	1.758881	765200.000000
2021-11-05	0.001381	0.007348	0.018119	0.002262	0.437286	1098500.000000
2021-11-04	0.013778	0.002271	0.021195	0.002110	4.302856	1040900.000000
2021-11-03	0.004699	0.010906	0.013190	-0.001802	1.460724	1281600.000000
2021-11-02	0.008707	0.010329	0.019611	0.008999	2.683136	994800.000000
2021-11-01	-0.020593	0.006337	0.010819	-0.014545	-6.479126	1284000.000000
2021-10-29	-0.014965	0.005961	0.012817	-0.015047	-4.779907	1524700.000000
2021-10-28	0.012729	0.004086	0.026724	-0.002826	4.014709	1152000.000000
2021-10-27	0.004304	0.011337	0.024297	0.007229	1.351501	1365400.000000
2021-10-26	0.020341	0.006273	0.035969	-0.018713	6.260498	1931600.000000
2021-10-25	0.010110	0.010834	0.019860	0.006699	3.080566	1052900.000000
2021-10-22	-0.000522	0.006305	0.011783	0.004534	-0.158997	653600.000000
2021-10-21	0.016232	0.006339	0.023172	0.001938	4.869293	970600.000000
2021-10-20	0.012069	0.009814	0.018619	0.003168	3.577454	847100.000000
2021-10-19	0.003128	0.011415	0.011415	0.001838	0.924164	656900.000000
2021-10-18	0.003239	0.000941	0.009700	-0.000927	0.953979	757200.000000
2021-10-15	0.014270	0.012573	0.023592	0.005203	4.143890	1058700.000000
2021-10-14	0.007864	0.002175	0.014704	-0.010736	2.265686	1079300.000000
2021-10-13	-0.006578	0.011960	0.011960	-0.011865	-1.907898	838100.000000
2021-10-12	0.012383	0.009482	0.023898	0.006270	3.547577	1237700.000000
2021-10-11	-0.005862	0.002870	0.014946	0.000337	-1.689331	855200.000000
2021-10-08	-0.012800	0.006305	0.010108	-0.013256	-3.736450	1171400.000000
2021-10-07	-0.000374	0.014695	0.026612	0.003292	-0.109283	1426300.000000
2021-10-06	0.008650	0.000710	0.015528	-0.005370	2.504181	1409100.000000
2021-10-05	0.021206	0.009268	0.033113	0.005423	6.012085	1571300.000000
2021-10-04	0.000877	0.006093	0.020286	0.001610	0.248444	1483500.000000
2021-10-01	0.018982	0.010082	0.042171	0.008140	5.276703	1797800.000000
2021-09-30	-0.008963	0.010013	0.013222	-0.006137	-2.514099	1670800.000000
2021-09-29	0.009441	-0.015864	0.027322	-0.021082	2.623444	2580900.000000
2021-09-28	-0.027781	-0.000272	0.002282	-0.024869	-7.939911	1619700.000000
2021-09-27	-0.014359	-0.000006	0.004788	-0.008696	-4.163757	783700.000000
2021-09-24	-0.008326	0.001928	0.004903	-0.004570	-2.434662	746700.000000
2021-09-23	0.007740	0.010958	0.018850	0.007477	2.245850	854100.000000
2021-09-22	0.005614	0.011504	0.019960	0.006721	1.619781	812600.000000
2021-09-21	-0.004833	0.012203	0.013134	-0.000972	-1.401154	802700.000000
2021-09-20	-0.006707	-0.009865	0.004935	-0.012879	-1.957672	1101600.000000
2021-09-17	-0.014362	0.000869	0.002996	-0.010578	-4.253204	1862100.000000
2021-09-16	-0.004642	0.004625	0.005767	-0.004047	-1.381287	643400.000000
2021-09-15	0.001840	0.011625	0.012231	-0.000766	0.546600	606500.000000
2021-09-14	-0.010627	0.006272	0.007771	-0.007686	-3.189911	1067200.000000
2021-09-13	0.004756	0.016113	0.020397	0.006506	1.421021	1190200.000000
2021-09-10	0.011235	0.006170	0.029254	0.001939	3.319092	1200200.000000
2021-09-09	0.002056	-0.002174	0.015226	-0.005023	0.606171	1708800.000000
2021-09-08	-0.020308	-0.007518	-0.005192	-0.022737	-6.111481	1688300.000000
2021-09-07	-0.014930	-0.010323	-0.001452	-0.017688	-4.561218	938600.000000
2021-09-03	-0.004114	0.000796	0.011945	-0.003246	-1.262054	786800.000000
2021-09-02	0.009120	0.008707	0.015779	0.005154	2.772522	824600.000000
2021-09-01	0.007376	0.002826	0.016578	0.000837	2.225952	681900.000000
2021-08-31	-0.005372	0.005283	0.006305	-0.002594	-1.629700	963100.000000
2021-08-30	0.008056	0.011987	0.021689	0.009594	2.424683	615100.000000
2021-08-27	0.001985	0.010234	0.014928	0.007138	0.596283	682200.000000
2021-08-26	-0.001520	0.008499	0.008499	-0.004764	-0.457123	673000.000000
2021-08-25	-0.001254	-0.000833	0.007932	-0.005447	-0.377625	920900.000000
